order_id,session_id,anchor_id,product_sku,platform,quantity,unit_price,total_amount,discount_amount,paid_amount,profit,status,order_time,paid_time
ORD_24868ffe641f,淘宝直播_20260605_956ae63a,TB_9454,SKU9567,淘宝直播,8,1192.284162,9538.27,1192.57,8345.7,0,completed,2026-06-05T22:31:26.813428,
ORD_a918122ed546,淘宝直播_20260605_956ae63a,TB_9454,SKU5646,淘宝直播,8,1910.371299,15282.97,2460.39,12822.58,0,shipped,2026-06-05T22:31:26.812991,
ORD_f006c3388042,淘宝直播_20260605_956ae63a,TB_9454,SKU6311,淘宝直播,7,1839.910795,12879.38,647.64,12231.74,0,completed,2026-06-05T22:31:26.812496,
ORD_f74df8a7a7ca,淘宝直播_20260605_956ae63a,TB_9454,SKU1926,淘宝直播,3,1041.927075,3125.78,234.14,2891.64,0,shipped,2026-06-05T22:31:26.812235,
ORD_ac3ef4e2eb96,淘宝直播_20260605_956ae63a,TB_9454,SKU2592,淘宝直播,3,1448.077631,4344.23,668.68,3675.55,0,shipped,2026-06-05T22:31:26.811978,
ORD_ca70c7feb8c0,淘宝直播_20260605_956ae63a,TB_9454,SKU4871,淘宝直播,3,445.427663,1336.28,13.3,1322.98,0,paid,2026-06-05T22:31:26.811694,
ORD_3e7f91511100,淘宝直播_20260605_956ae63a,TB_9454,SKU2441,淘宝直播,2,831.682944,1663.37,207.73,1455.64,0,pending,2026-06-05T22:31:26.811450,
ORD_f10609f28a7f,淘宝直播_20260605_956ae63a,TB_9454,SKU7860,淘宝直播,8,1868.419618,14947.36,2091.87,12855.49,0,paid,2026-06-05T22:31:26.811205,
ORD_9d45b86224d9,淘宝直播_20260605_956ae63a,TB_9454,SKU1736,淘宝直播,3,1425.289415,4275.87,253.1,4022.77,0,paid,2026-06-05T22:31:26.810955,
ORD_694a37061d5b,淘宝直播_20260605_956ae63a,TB_9454,SKU3631,淘宝直播,8,1936.211494,15489.69,2431.89,13057.8,0,paid,2026-06-05T22:31:26.810691,
ORD_ef35e2beea20,淘宝直播_20260605_956ae63a,TB_9454,SKU5926,淘宝直播,4,1649.17838,6596.71,528.15,6068.56,0,paid,2026-06-05T22:31:26.810439,
ORD_a7ca3d19d7f7,淘宝直播_20260605_956ae63a,TB_9454,SKU2123,淘宝直播,8,1237.471983,9899.78,299.47,9600.31,0,shipped,2026-06-05T22:31:26.810186,
ORD_ef033e447f4d,淘宝直播_20260605_956ae63a,TB_9454,SKU1409,淘宝直播,2,1357.14883,2714.3,94.05,2620.25,0,pending,2026-06-05T22:31:26.809923,
ORD_f7b124306813,淘宝直播_20260605_956ae63a,TB_9454,SKU6400,淘宝直播,7,789.897838,5529.28,1017.13,4512.15,0,paid,2026-06-05T22:31:26.809660,
ORD_5e0cc0ee74e4,淘宝直播_20260605_956ae63a,TB_9454,SKU2398,淘宝直播,4,780.163534,3120.65,242.52,2878.13,0,paid,2026-06-05T22:31:26.809382,
ORD_2f8e0e179df3,淘宝直播_20260605_956ae63a,TB_9454,SKU8816,淘宝直播,4,1535.790408,6143.16,502.57,5640.59,0,paid,2026-06-05T22:31:26.809107,
ORD_aff0d90817e5,淘宝直播_20260605_956ae63a,TB_9454,SKU4626,淘宝直播,3,280.352259,841.06,10.61,830.45,0,completed,2026-06-05T22:31:26.808805,
ORD_0fe873933d59,淘宝直播_20260605_956ae63a,TB_9454,SKU1021,淘宝直播,1,116.465272,116.47,14.41,102.06,0,shipped,2026-06-05T22:31:26.808462,
ORD_14b3aad5099a,淘宝直播_20260605_956ae63a,TB_9454,SKU2677,淘宝直播,1,625.798862,625.8,67.69,558.11,0,paid,2026-06-05T22:31:26.808027,
ORD_b65b88b3b397,淘宝直播_20260605_956ae63a,TB_9454,SKU2575,淘宝直播,5,1781.538345,8907.69,1402.64,7505.05,0,shipped,2026-06-05T22:31:26.807049,
ORD_be04426eea99,淘宝直播_20260605_956ae63a,TB_9454,SKU9166,淘宝直播,8,729.602862,5836.82,598.61,5238.21,0,completed,2026-06-05T22:31:26.806511,
ORD_e474aef8c123,淘宝直播_20260605_956ae63a,TB_9454,SKU9539,淘宝直播,6,1097.466683,6584.8,1000.95,5583.85,0,pending,2026-06-05T22:31:26.805302,
ORD_6c0e2ed41fcf,淘宝直播_20260605_956ae63a,TB_9454,SKU3486,淘宝直播,8,1932.696207,15461.57,1449.23,14012.34,0,paid,2026-06-05T22:31:26.804478,
ORD_275e152d43dc,淘宝直播_20260605_956ae63a,TB_9454,SKU1735,淘宝直播,4,688.344044,2753.38,388.96,2364.42,0,shipped,2026-06-05T22:31:26.803403,
ORD_fbd522047fa6,淘宝直播_20260605_956ae63a,TB_9454,SKU8661,淘宝直播,5,1560.109022,7800.55,367.26,7433.29,0,shipped,2026-06-05T22:31:26.802220,
ORD_88580f7d31e0,淘宝直播_20260605_956ae63a,TB_9454,SKU9969,淘宝直播,5,1390.382242,6951.91,8.78,6943.13,0,completed,2026-06-05T22:31:26.799290,
ORD_9ea0ce0de3b0,淘宝直播_20260605_956ae63a,TB_9454,SKU7586,淘宝直播,5,1200.539608,6002.7,614.73,5387.97,0,paid,2026-06-05T22:31:26.797502,
ORD_85eb6af5281a,淘宝直播_20260605_956ae63a,TB_9454,SKU4459,淘宝直播,3,170.59424,511.78,73.44,438.34,0,paid,2026-06-05T22:31:26.797227,
ORD_81cac927a859,淘宝直播_20260605_956ae63a,TB_9454,SKU5464,淘宝直播,3,362.991716,1088.98,88.09,1000.89,0,shipped,2026-06-05T22:31:26.796961,
ORD_9d0bc59ab4f5,淘宝直播_20260605_956ae63a,TB_9454,SKU1538,淘宝直播,1,162.558342,162.56,7.31,155.25,0,shipped,2026-06-05T22:31:26.796689,
ORD_595f751c6751,淘宝直播_20260605_956ae63a,TB_9454,SKU6762,淘宝直播,3,1336.292927,4008.88,138.63,3870.25,0,paid,2026-06-05T22:31:26.796418,
ORD_e8b9a6847299,淘宝直播_20260605_956ae63a,TB_9454,SKU3045,淘宝直播,7,1454.359922,10180.52,1485.75,8694.77,0,shipped,2026-06-05T22:31:26.796144,
ORD_5a0156253b6b,淘宝直播_20260605_956ae63a,TB_9454,SKU1814,淘宝直播,7,646.715916,4527.01,176.34,4350.67,0,paid,2026-06-05T22:31:26.795845,
ORD_eecc9e85ca08,淘宝直播_20260605_956ae63a,TB_9454,SKU1405,淘宝直播,6,1439.812076,8638.87,266.42,8372.45,0,paid,2026-06-05T22:31:26.795551,
ORD_60c24b40a481,淘宝直播_20260605_956ae63a,TB_9454,SKU6674,淘宝直播,7,451.857185,3163,486.03,2676.97,0,shipped,2026-06-05T22:31:26.795246,
ORD_d9883e3ec8dd,淘宝直播_20260605_956ae63a,TB_9454,SKU3394,淘宝直播,7,409.819605,2868.74,182.8,2685.94,0,paid,2026-06-05T22:31:26.794884,
ORD_3a2b57abea4e,淘宝直播_20260605_956ae63a,TB_9454,SKU4828,淘宝直播,3,613.196691,1839.59,266.17,1573.42,0,shipped,2026-06-05T22:31:26.794293,
ORD_dca114ac8813,淘宝直播_20260605_956ae63a,TB_9454,SKU5915,淘宝直播,4,1760.232644,7040.93,962.81,6078.12,0,pending,2026-06-05T22:31:26.790319,
ORD_0f906c43ed19,淘宝直播_20260605_956ae63a,TB_9454,SKU8011,淘宝直播,1,555.959094,555.96,80.09,475.87,0,paid,2026-06-05T22:31:26.788947,
ORD_20ab28a4a62b,淘宝直播_20260605_956ae63a,TB_9454,SKU1216,淘宝直播,2,1889.211236,3778.42,598.65,3179.77,0,completed,2026-06-05T22:31:26.788577,
ORD_e2205a94483a,淘宝直播_20260605_956ae63a,TB_9454,SKU3921,淘宝直播,6,48.676644,292.06,28.24,263.82,0,paid,2026-06-05T22:31:26.788032,
ORD_3a01bd376a7b,淘宝直播_20260605_956ae63a,TB_9454,SKU4521,淘宝直播,2,1428.138989,2856.28,151.55,2704.73,0,paid,2026-06-05T22:31:26.781675,
ORD_1a0cd853ded5,淘宝直播_20260605_956ae63a,TB_9454,SKU2554,淘宝直播,4,1130.081568,4520.33,695.62,3824.71,0,paid,2026-06-05T22:31:26.780649,
ORD_0cd0800d3009,淘宝直播_20260605_956ae63a,TB_9454,SKU7088,淘宝直播,3,330.998387,993,100.84,892.16,0,pending,2026-06-05T22:31:26.779334,
ORD_4d03864f02e6,淘宝直播_20260605_956ae63a,TB_9454,SKU6258,淘宝直播,5,1036.53317,5182.67,97.94,5084.73,0,completed,2026-06-05T22:31:26.775977,
ORD_dc217b637c96,淘宝直播_20260605_956ae63a,TB_9454,SKU1600,淘宝直播,3,1242.687892,3728.06,85.29,3642.77,0,shipped,2026-06-05T22:31:26.772989,
ORD_8c1a9ee06ade,淘宝直播_20260605_956ae63a,TB_9454,SKU2008,淘宝直播,5,444.673588,2223.37,403.78,1819.59,0,paid,2026-06-05T22:31:26.771605,
ORD_73b0a67799b3,淘宝直播_20260605_8f0be9f8,TB_6406,SKU6299,淘宝直播,8,1671.821082,13374.57,2010.7,11363.87,0,shipped,2026-06-05T22:31:26.747904,
ORD_dc1afc427cc3,淘宝直播_20260605_8f0be9f8,TB_6406,SKU1406,淘宝直播,2,235.970344,471.94,18.73,453.21,0,completed,2026-06-05T22:31:26.747663,
ORD_83e71e507abc,淘宝直播_20260605_8f0be9f8,TB_6406,SKU4324,淘宝直播,7,963.101745,6741.71,394.65,6347.06,0,pending,2026-06-05T22:31:26.747423,
ORD_3ba2705d6c1f,淘宝直播_20260605_8f0be9f8,TB_6406,SKU1221,淘宝直播,4,1386.895806,5547.58,1092.38,4455.2,0,completed,2026-06-05T22:31:26.747179,
ORD_a5386b3c26eb,淘宝直播_20260605_8f0be9f8,TB_6406,SKU5457,淘宝直播,6,784.918962,4709.51,640.26,4069.25,0,completed,2026-06-05T22:31:26.746936,
ORD_ab3868b2e506,淘宝直播_20260605_8f0be9f8,TB_6406,SKU7618,淘宝直播,1,1789.267869,1789.27,67.98,1721.29,0,pending,2026-06-05T22:31:26.746690,
ORD_132a15e9e66d,淘宝直播_20260605_8f0be9f8,TB_6406,SKU4435,淘宝直播,6,1065.946199,6395.68,435.69,5959.99,0,shipped,2026-06-05T22:31:26.746440,
ORD_d940ea4e06c1,淘宝直播_20260605_8f0be9f8,TB_6406,SKU2874,淘宝直播,6,601.336395,3608.02,16.81,3591.21,0,shipped,2026-06-05T22:31:26.746196,
ORD_daf9dc060dae,淘宝直播_20260605_8f0be9f8,TB_6406,SKU2709,淘宝直播,7,1005.549871,7038.85,127.57,6911.28,0,shipped,2026-06-05T22:31:26.745946,
ORD_e5880871a3b7,淘宝直播_20260605_8f0be9f8,TB_6406,SKU8722,淘宝直播,5,1195.629442,5978.15,777.91,5200.24,0,paid,2026-06-05T22:31:26.745702,
ORD_f72dea45084b,淘宝直播_20260605_8f0be9f8,TB_6406,SKU2827,淘宝直播,8,1513.299427,12106.4,1598.26,10508.14,0,pending,2026-06-05T22:31:26.745459,
ORD_f5a04b1df86d,淘宝直播_20260605_8f0be9f8,TB_6406,SKU8780,淘宝直播,1,1836.314585,1836.31,337.38,1498.93,0,completed,2026-06-05T22:31:26.745207,
ORD_04dfa8a2fda0,淘宝直播_20260605_8f0be9f8,TB_6406,SKU5532,淘宝直播,6,657.903341,3947.42,4.56,3942.86,0,completed,2026-06-05T22:31:26.744957,
ORD_b29e404af830,淘宝直播_20260605_8f0be9f8,TB_6406,SKU2242,淘宝直播,1,674.685586,674.69,113.24,561.45,0,completed,2026-06-05T22:31:26.744709,
ORD_ddeaafd585fc,淘宝直播_20260605_8f0be9f8,TB_6406,SKU7781,淘宝直播,1,211.590423,211.59,11.85,199.74,0,paid,2026-06-05T22:31:26.744461,
ORD_6a1ae5d460ce,淘宝直播_20260605_8f0be9f8,TB_6406,SKU6373,淘宝直播,7,533.134939,3731.94,268.03,3463.91,0,shipped,2026-06-05T22:31:26.744212,
ORD_f5dd39e1cbae,淘宝直播_20260605_8f0be9f8,TB_6406,SKU2086,淘宝直播,4,619.048223,2476.19,390.79,2085.4,0,pending,2026-06-05T22:31:26.743955,
ORD_6b61af90aa63,淘宝直播_20260605_8f0be9f8,TB_6406,SKU4915,淘宝直播,4,967.691514,3870.77,593.53,3277.24,0,shipped,2026-06-05T22:31:26.743664,
ORD_39c9576a10f8,淘宝直播_20260605_8f0be9f8,TB_6406,SKU6401,淘宝直播,3,654.432501,1963.3,313.28,1650.02,0,pending,2026-06-05T22:31:26.743373,
ORD_17f48c733937,淘宝直播_20260605_8f0be9f8,TB_6406,SKU8069,淘宝直播,8,1922.96946,15383.76,2345.58,13038.18,0,pending,2026-06-05T22:31:26.743054,
ORD_63cb69cfcf7c,淘宝直播_20260605_80977fc7,TB_4220,SKU2574,淘宝直播,4,1855.273776,7421.1,414.86,7006.24,0,completed,2026-06-05T22:31:26.730232,
ORD_1c9a4d0450a9,淘宝直播_20260605_80977fc7,TB_4220,SKU1887,淘宝直播,5,1073.520528,5367.6,809.12,4558.48,0,shipped,2026-06-05T22:31:26.729984,
ORD_de6bf89bc70b,淘宝直播_20260605_80977fc7,TB_4220,SKU5382,淘宝直播,7,142.563281,997.94,36.13,961.81,0,shipped,2026-06-05T22:31:26.729745,
ORD_b762889c2579,淘宝直播_20260605_80977fc7,TB_4220,SKU7310,淘宝直播,6,1435.390154,8612.34,482.72,8129.62,0,completed,2026-06-05T22:31:26.729501,
ORD_e0bd3748919a,淘宝直播_20260605_80977fc7,TB_4220,SKU2909,淘宝直播,1,43.012377,43.01,0.1,42.91,0,pending,2026-06-05T22:31:26.729260,
ORD_7f1d237e87b8,淘宝直播_20260605_80977fc7,TB_4220,SKU8902,淘宝直播,6,1917.409253,11504.46,1263.66,10240.8,0,paid,2026-06-05T22:31:26.729017,
ORD_2bf7c71c8a49,淘宝直播_20260605_80977fc7,TB_4220,SKU4764,淘宝直播,1,1650.979617,1650.98,38.48,1612.5,0,shipped,2026-06-05T22:31:26.728756,
ORD_c3d2931bc338,淘宝直播_20260605_80977fc7,TB_4220,SKU9055,淘宝直播,4,1013.10921,4052.44,256.85,3795.59,0,pending,2026-06-05T22:31:26.728504,
ORD_5741b97c0680,淘宝直播_20260605_80977fc7,TB_4220,SKU9455,淘宝直播,8,446.222229,3569.78,708.09,2861.69,0,pending,2026-06-05T22:31:26.728234,
ORD_0f697e70edb0,淘宝直播_20260605_80977fc7,TB_4220,SKU8935,淘宝直播,8,1918.443482,15347.55,2739.02,12608.53,0,pending,2026-06-05T22:31:26.727969,
ORD_56c21fc7cce1,淘宝直播_20260605_80977fc7,TB_4220,SKU1003,淘宝直播,3,1699.13217,5097.4,983.76,4113.64,0,completed,2026-06-05T22:31:26.727710,
ORD_3c0b07b68c95,淘宝直播_20260605_80977fc7,TB_4220,SKU7133,淘宝直播,3,702.662082,2107.99,398.65,1709.34,0,completed,2026-06-05T22:31:26.727458,
ORD_6cb7d30a9ee3,淘宝直播_20260605_80977fc7,TB_4220,SKU7327,淘宝直播,6,1991.018421,11946.11,2372.2,9573.91,0,shipped,2026-06-05T22:31:26.727203,
ORD_42393a6e56f3,淘宝直播_20260605_80977fc7,TB_4220,SKU5824,淘宝直播,7,1757.732165,12304.13,733.28,11570.85,0,pending,2026-06-05T22:31:26.726939,
ORD_46542af18a98,淘宝直播_20260605_80977fc7,TB_4220,SKU2410,淘宝直播,4,1684.102074,6736.41,1252.54,5483.87,0,shipped,2026-06-05T22:31:26.726674,
ORD_83d2010d889d,淘宝直播_20260605_80977fc7,TB_4220,SKU5970,淘宝直播,5,1326.119031,6630.6,806.68,5823.92,0,shipped,2026-06-05T22:31:26.726415,
ORD_692a2cbb7cac,淘宝直播_20260605_80977fc7,TB_4220,SKU9564,淘宝直播,3,1912.290243,5736.87,146.86,5590.01,0,paid,2026-06-05T22:31:26.726155,
ORD_a89cedaf1995,淘宝直播_20260605_80977fc7,TB_4220,SKU2072,淘宝直播,2,1987.456861,3974.91,624.83,3350.08,0,paid,2026-06-05T22:31:26.725887,
ORD_4d0fecb3547c,淘宝直播_20260605_80977fc7,TB_4220,SKU8544,淘宝直播,4,1860.870251,7443.48,1272.22,6171.26,0,completed,2026-06-05T22:31:26.725609,
ORD_a3e95edcc529,淘宝直播_20260605_80977fc7,TB_4220,SKU2008,淘宝直播,2,1739.134337,3478.27,515.87,2962.4,0,paid,2026-06-05T22:31:26.725313,
ORD_98b88dedb3c8,淘宝直播_20260605_80977fc7,TB_4220,SKU8864,淘宝直播,5,1298.572812,6492.86,387.46,6105.4,0,pending,2026-06-05T22:31:26.724982,
ORD_d6682cd17fca,淘宝直播_20260605_80977fc7,TB_4220,SKU7990,淘宝直播,8,1099.444269,8795.55,1147.99,7647.56,0,pending,2026-06-05T22:31:26.724458,
ORD_97e8172a4105,淘宝直播_20260605_80977fc7,TB_4220,SKU5611,淘宝直播,8,1787.978033,14303.82,1307.33,12996.49,0,paid,2026-06-05T22:31:26.723580,
ORD_6662769ab4c5,淘宝直播_20260605_80977fc7,TB_4220,SKU3656,淘宝直播,5,1999.250082,9996.25,657.24,9339.01,0,paid,2026-06-05T22:31:26.723314,
ORD_2bc3c826cf09,淘宝直播_20260605_80977fc7,TB_4220,SKU1153,淘宝直播,3,1717.331323,5151.99,702.48,4449.51,0,pending,2026-06-05T22:31:26.723043,
ORD_269c7a965d8d,淘宝直播_20260605_80977fc7,TB_4220,SKU7078,淘宝直播,2,1996.170296,3992.34,228.72,3763.62,0,completed,2026-06-05T22:31:26.722762,
ORD_5a23636bc773,淘宝直播_20260605_80977fc7,TB_4220,SKU6170,淘宝直播,2,678.120533,1356.24,163.74,1192.5,0,shipped,2026-06-05T22:31:26.722471,
ORD_b36f8aa4280e,淘宝直播_20260605_80977fc7,TB_4220,SKU2854,淘宝直播,2,181.253362,362.51,50.76,311.75,0,pending,2026-06-05T22:31:26.722152,
ORD_4faf54f94d69,淘宝直播_20260605_80977fc7,TB_4220,SKU1061,淘宝直播,2,1062.301193,2124.6,329.36,1795.24,0,pending,2026-06-05T22:31:26.721741,
ORD_ab12eaa8736e,淘宝直播_20260605_80977fc7,TB_4220,SKU1319,淘宝直播,5,756.340801,3781.7,300.38,3481.32,0,pending,2026-06-05T22:31:26.721284,
ORD_4f752cdb43a6,淘宝直播_20260605_80977fc7,TB_4220,SKU6364,淘宝直播,2,370.372161,740.74,75.86,664.88,0,paid,2026-06-05T22:31:26.721028,
ORD_ee992c41c610,淘宝直播_20260605_80977fc7,TB_4220,SKU3467,淘宝直播,6,965.079327,5790.48,310.17,5480.31,0,pending,2026-06-05T22:31:26.720768,
ORD_81dc26089f0d,淘宝直播_20260605_80977fc7,TB_4220,SKU9821,淘宝直播,1,492.732,492.73,56.39,436.34,0,paid,2026-06-05T22:31:26.720502,
ORD_c25899049747,淘宝直播_20260605_80977fc7,TB_4220,SKU2367,淘宝直播,7,1682.331436,11776.32,835.92,10940.4,0,pending,2026-06-05T22:31:26.720226,
ORD_155143b288da,淘宝直播_20260605_80977fc7,TB_4220,SKU9634,淘宝直播,2,687.10342,1374.21,71.99,1302.22,0,completed,2026-06-05T22:31:26.719896,
ORD_7b81050ac944,淘宝直播_20260605_80977fc7,TB_4220,SKU4742,淘宝直播,7,1651.508905,11560.56,1696.19,9864.37,0,paid,2026-06-05T22:31:26.719617,
ORD_20f336e6dc10,淘宝直播_20260605_80977fc7,TB_4220,SKU8791,淘宝直播,1,82.780405,82.78,11.55,71.23,0,pending,2026-06-05T22:31:26.719330,
ORD_5a0587cafebd,淘宝直播_20260605_80977fc7,TB_4220,SKU5387,淘宝直播,3,542.486648,1627.46,170.95,1456.51,0,shipped,2026-06-05T22:31:26.719048,
ORD_42e3ce472a42,淘宝直播_20260605_80977fc7,TB_4220,SKU5240,淘宝直播,5,476.656082,2383.28,376.92,2006.36,0,pending,2026-06-05T22:31:26.718723,
ORD_7a923eb75162,淘宝直播_20260605_80977fc7,TB_4220,SKU2167,淘宝直播,8,276.618641,2212.95,303.7,1909.25,0,completed,2026-06-05T22:31:26.718297,
ORD_169940c51ecb,淘宝直播_20260605_80977fc7,TB_4220,SKU2719,淘宝直播,2,784.200687,1568.4,202.46,1365.94,0,shipped,2026-06-05T22:31:26.715237,
ORD_54f5c7506b2e,淘宝直播_20260605_80977fc7,TB_4220,SKU4761,淘宝直播,4,626.338707,2505.35,124.03,2381.32,0,pending,2026-06-05T22:31:26.714586,
ORD_cda1e6b019ef,淘宝直播_20260605_80977fc7,TB_4220,SKU7286,淘宝直播,6,1884.445266,11306.67,1564.94,9741.73,0,shipped,2026-06-05T22:31:26.714329,
ORD_001dd858e94d,淘宝直播_20260605_80977fc7,TB_4220,SKU1479,淘宝直播,6,1718.286914,10309.72,923.26,9386.46,0,completed,2026-06-05T22:31:26.714081,
ORD_b3dbddd3a3c0,淘宝直播_20260605_80977fc7,TB_4220,SKU7171,淘宝直播,8,925.553343,7404.43,155.02,7249.41,0,paid,2026-06-05T22:31:26.713831,
ORD_fe789bf7cf9c,淘宝直播_20260605_80977fc7,TB_4220,SKU3939,淘宝直播,8,1930.775373,15446.2,1763.55,13682.65,0,completed,2026-06-05T22:31:26.713581,
ORD_1e23dde9ecac,淘宝直播_20260605_80977fc7,TB_4220,SKU3111,淘宝直播,1,1456.993204,1456.99,206.57,1250.42,0,shipped,2026-06-05T22:31:26.713324,
ORD_e939f5168cbb,淘宝直播_20260605_80977fc7,TB_4220,SKU6247,淘宝直播,6,775.235445,4651.41,697.72,3953.69,0,paid,2026-06-05T22:31:26.713067,
ORD_0e4597250b27,淘宝直播_20260605_80977fc7,TB_4220,SKU6224,淘宝直播,4,419.813445,1679.25,151.67,1527.58,0,shipped,2026-06-05T22:31:26.712812,
ORD_5e0018778157,淘宝直播_20260605_80977fc7,TB_4220,SKU9626,淘宝直播,2,465.723675,931.45,181.79,749.66,0,completed,2026-06-05T22:31:26.712544,
ORD_d9a8acbca4c8,淘宝直播_20260605_80977fc7,TB_4220,SKU8409,淘宝直播,5,668.077348,3340.39,83.14,3257.25,0,completed,2026-06-05T22:31:26.712291,
ORD_02a232b91b66,淘宝直播_20260605_80977fc7,TB_4220,SKU9890,淘宝直播,5,542.270421,2711.35,274.87,2436.48,0,shipped,2026-06-05T22:31:26.712029,
ORD_3a1786e44df8,淘宝直播_20260605_80977fc7,TB_4220,SKU1341,淘宝直播,5,523.761594,2618.81,447.77,2171.04,0,paid,2026-06-05T22:31:26.711746,
ORD_e55c596c36af,淘宝直播_20260605_80977fc7,TB_4220,SKU2638,淘宝直播,2,1604.282046,3208.56,317.06,2891.5,0,pending,2026-06-05T22:31:26.711452,
ORD_6e8a14c45333,淘宝直播_20260605_80977fc7,TB_4220,SKU8029,淘宝直播,6,1001.278997,6007.67,825.46,5182.21,0,pending,2026-06-05T22:31:26.711178,
ORD_ccea6fcd98a1,淘宝直播_20260605_80977fc7,TB_4220,SKU1421,淘宝直播,2,873.623001,1747.25,320.09,1427.16,0,pending,2026-06-05T22:31:26.710887,
ORD_d3ef23187cbe,淘宝直播_20260605_80977fc7,TB_4220,SKU4299,淘宝直播,4,266.238879,1064.96,24.38,1040.58,0,paid,2026-06-05T22:31:26.710588,
ORD_d8f307acb60b,淘宝直播_20260605_80977fc7,TB_4220,SKU6563,淘宝直播,2,1724.576544,3449.15,417.85,3031.3,0,pending,2026-06-05T22:31:26.710224,
ORD_94d6966670b1,淘宝直播_20260605_0587bf16,TB_6072,SKU7720,淘宝直播,5,1951.013579,9755.07,727.3,9027.77,0,pending,2026-06-05T22:31:26.695504,
ORD_3f35f320eed4,淘宝直播_20260605_0587bf16,TB_6072,SKU3175,淘宝直播,3,1011.155181,3033.47,26.13,3007.34,0,completed,2026-06-05T22:31:26.695080,
ORD_db55d5562396,淘宝直播_20260605_0587bf16,TB_6072,SKU5543,淘宝直播,4,1248.824342,4995.3,620.51,4374.79,0,paid,2026-06-05T22:31:26.694529,
ORD_3c05f17f8605,淘宝直播_20260605_0587bf16,TB_6072,SKU9232,淘宝直播,4,547.606451,2190.43,51,2139.43,0,completed,2026-06-05T22:31:26.694267,
ORD_270a201b0b23,淘宝直播_20260605_0587bf16,TB_6072,SKU8523,淘宝直播,8,1272.617471,10180.94,1558.75,8622.19,0,shipped,2026-06-05T22:31:26.694000,
ORD_44d72359a86d,淘宝直播_20260605_0587bf16,TB_6072,SKU2421,淘宝直播,3,919.952058,2759.86,392.81,2367.05,0,shipped,2026-06-05T22:31:26.693691,
ORD_5a386c509ecf,淘宝直播_20260605_0587bf16,TB_6072,SKU1393,淘宝直播,5,198.164201,990.82,195.65,795.17,0,shipped,2026-06-05T22:31:26.693414,
ORD_ba447da2c018,淘宝直播_20260605_0587bf16,TB_6072,SKU8148,淘宝直播,3,1599.73618,4799.21,112.46,4686.75,0,shipped,2026-06-05T22:31:26.693125,
ORD_b35e19ccadb9,淘宝直播_20260605_0587bf16,TB_6072,SKU7110,淘宝直播,1,1026.059404,1026.06,113.41,912.65,0,pending,2026-06-05T22:31:26.692810,
ORD_495cd398e7a3,淘宝直播_20260605_0587bf16,TB_6072,SKU7705,淘宝直播,1,648.392831,648.39,49.16,599.23,0,pending,2026-06-05T22:31:26.692439,
ORD_1d7e4ea0fa69,淘宝直播_20260605_0587bf16,TB_6072,SKU3758,淘宝直播,4,442.932394,1771.73,94.27,1677.46,0,completed,2026-06-05T22:31:26.692113,
ORD_cfb2f8a08ca4,淘宝直播_20260605_0587bf16,TB_6072,SKU7364,淘宝直播,5,780.436306,3902.18,229.98,3672.2,0,paid,2026-06-05T22:31:26.691836,
ORD_e9b68a873f7b,淘宝直播_20260605_0587bf16,TB_6072,SKU9715,淘宝直播,6,860.693755,5164.16,308.41,4855.75,0,pending,2026-06-05T22:31:26.691565,
ORD_d9a8b3ff6e58,淘宝直播_20260605_0587bf16,TB_6072,SKU2589,淘宝直播,2,903.995802,1807.99,216.95,1591.04,0,completed,2026-06-05T22:31:26.691310,
ORD_ce2ce2f083ef,淘宝直播_20260605_0587bf16,TB_6072,SKU7223,淘宝直播,8,782.180646,6257.45,1016.78,5240.67,0,completed,2026-06-05T22:31:26.691042,
ORD_bb43966ed17a,淘宝直播_20260605_0587bf16,TB_6072,SKU9011,淘宝直播,4,226.990794,907.96,130.42,777.54,0,shipped,2026-06-05T22:31:26.690666,
ORD_4d32cb5e2d07,淘宝直播_20260605_0587bf16,TB_6072,SKU1405,淘宝直播,8,1650.350471,13202.8,2246.67,10956.13,0,shipped,2026-06-05T22:31:26.690182,
ORD_e7d0553dd8f9,淘宝直播_20260605_0587bf16,TB_6072,SKU2928,淘宝直播,8,1078.67824,8629.43,1676.02,6953.41,0,pending,2026-06-05T22:31:26.689933,
ORD_f53b1746065e,淘宝直播_20260605_0587bf16,TB_6072,SKU9784,淘宝直播,1,1278.136498,1278.14,149.82,1128.32,0,shipped,2026-06-05T22:31:26.689678,
ORD_b7b982cdb31c,淘宝直播_20260605_0587bf16,TB_6072,SKU5368,淘宝直播,8,1763.716767,14109.73,1556.12,12553.61,0,paid,2026-06-05T22:31:26.689425,
ORD_b654d8312252,淘宝直播_20260605_0587bf16,TB_6072,SKU8343,淘宝直播,3,1531.876368,4595.63,39.34,4556.29,0,pending,2026-06-05T22:31:26.689169,
ORD_59a86922ccd9,淘宝直播_20260605_0587bf16,TB_6072,SKU4754,淘宝直播,4,1296.015266,5184.06,657.36,4526.7,0,pending,2026-06-05T22:31:26.688908,
ORD_a7e8237c4d39,淘宝直播_20260605_0587bf16,TB_6072,SKU2414,淘宝直播,4,1190.383655,4761.53,334.86,4426.67,0,shipped,2026-06-05T22:31:26.688668,
ORD_929c8b0d877d,淘宝直播_20260605_0587bf16,TB_6072,SKU2052,淘宝直播,5,1423.039408,7115.2,1128.65,5986.55,0,pending,2026-06-05T22:31:26.688422,
